SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-6-2021,Single Family Residential,TBD Monida St,Monida,MT,59725,157500,1,1.0,,776,17424,1950,,203,,Sold,,,https://www.redfin.com/MT/Monida/Unknown-59739/home/183199484,BSCMLS,359880,N,Y,44.562445,-112.3145
PAST SALE,November-2-2022,Vacant Land,Tbd Trapper Creek Rd,Dillon,MT,59725,68750,,,Dillon,,213444,,,,,Sold,,,https://www.redfin.com/MT/Dillon/Tbd-Trapper-Creek-Rd-59725/home/183274992,MRMLS,22212132,N,Y,45.603084,-112.932906
PAST SALE,August-3-2022,Single Family Residential,322 S Rife St,Dillon,MT,59725,369500,4,3.0,Dillon,2328,8510,1962,,159,,Sold,,,https://www.redfin.com/MT/Dillon/322-S-Rife-St-59725/home/107809117,BSCMLS,373804,N,Y,45.2161423,-112.641904
PAST SALE,June-21-2021,Single Family Residential,2500 Blacktail Rd,Dillon,MT,59725,475000,2,2.0,Dillon,3912,43560,1973,,121,,Sold,,,https://www.redfin.com/MT/Dillon/2500-Blacktail-Rd-59725/home/107815237,BSCMLS,356695,N,Y,45.1908004,-112.6271306
PAST SALE,October-31-2022,Single Family Residential,237 S Railroad Ave,Dillon,MT,59725,180000,5,1.5,Dillon,1575,5750,1900,,114,,Sold,,,https://www.redfin.com/MT/Dillon/237-S-Railroad-Ave-59725/home/107809037,BSCMLS,374049,N,Y,45.2163241,-112.6407852
PAST SALE,October-15-2021,Single Family Residential,435 Antelope Dr,Dillon,MT,59725,325000,3,2.0,Dillon,1435,47916,1996,,226,,Sold,,,https://www.redfin.com/MT/Dillon/435-Antelope-Dr-59725/home/107816823,BSCMLS,361915,N,Y,45.258849,-112.6308192
PAST SALE,February-26-2021,Vacant Land,TBD Wise River - Hwy 43 (beaverhead & Deer Lodge),Wise River,MT,59762,1420000,,,Wise River,,15463800,,,,,Sold,,,https://www.redfin.com/MT/Wise-River/TBD-Wise-River-Hwy-43-beaverhead-Deer-Lodge-59762/home/183194234,BSCMLS,340421,N,Y,45.25683,-112.622298
PAST SALE,September-8-2021,Vacant Land,NHN Cottonwood Creek Rnch,,MT,59725,549000,,,Dillon,,34524349,,,,,Sold,,,https://www.redfin.com/MT/Unknown/NHN-Cottonwood-Dr-59725/home/183201193,BSCMLS,350153,N,Y,45.253186,-113.021118
PAST SALE,June-10-2022,Single Family Residential,30 7th Ave,Lima,MT,59739,199900,2,1.0,Lima,1390,24001,2010,,144,,Sold,,,https://www.redfin.com/MT/Lima/30-7th-AVE-59739/home/183195071,BSCMLS,370458,N,Y,44.64492399,-112.59789498
PAST SALE,August-2-2021,Single Family Residential,532 S Idaho St St,Dillon,MT,59725,225000,2,2.0,Dillon,1584,5749,1947,,142,,Sold,,,https://www.redfin.com/MT/Dillon/532-S-Idaho-St-59725/home/107816893,BSCMLS,354617,N,Y,45.2130932,-112.640961
PAST SALE,August-20-2021,Vacant Land,TBD Rock Creek Rd,Glen,MT,59732,320000,,,Glen,,3484800,,,,,Sold,,,https://www.redfin.com/MT/Glen/TBD-Rock-Creek-Rd-59732/home/183196748,BSCMLS,355816,N,Y,45.534924,-112.736689
PAST SALE,August-4-2022,Single Family Residential,630 N Washington,Dillon,MT,59725,183000,2,1.0,Dillon,640,8625,1935,,286,,Sold,,,https://www.redfin.com/MT/Dillon/630-N-Washington-St-59725/home/107816939,BSCMLS,371910,N,Y,45.2212172,-112.6310752
PAST SALE,August-15-2022,Single Family Residential,8 S Nevada St,Dillon,MT,59725,320000,5,2.0,Dillon,2752,7230,1970,,116,,Sold,,,https://www.redfin.com/MT/Dillon/8-S-Nevada-St-59725/home/187338874,BSCMLS,375022,N,Y,45.2117299,-112.6282238
PAST SALE,August-3-2021,Single Family Residential,950 E Parkview Ct,Dillon,MT,59725,249000,3,2.0,Dillon,2498,9000,1959,,100,,Sold,,,https://www.redfin.com/MT/Dillon/950-E-Parkview-Ct-59725/home/107814586,BSCMLS,358173,N,Y,45.2135315,-112.627736
PAST SALE,September-30-2022,Single Family Residential,1890 Blacktail Rd,Dillon,MT,59725,625000,4,4.0,Dillon,3008,43560,1994,,208,,Sold,,,https://www.redfin.com/MT/Dillon/1890-Blacktail-Rd-59725/home/107811573,BSCMLS,374099,N,Y,45.1966326,-112.6320925
PAST SALE,January-10-2025,Single Family Residential,120 E Butte St,Dillon,MT,59725,220000,2,2.0,Dillon,1186,5227,1930,,185,,Sold,,,https://www.redfin.com/MT/Dillon/120-E-Butte-St-59725/home/107814738,BSCMLS,398846,N,Y,45.2193744,-112.6329035
PAST SALE,May-22-2023,Single Family Residential,NHN Big Hole River Retreat,Butte,MT,59743,2900000,3,2.5,Melrose,2200,2352240,2020,,1318,,Sold,,,https://www.redfin.com/MT/Butte/NHN-Big-Hole-River-Retreat-59743/home/183193739,BSCMLS,374819,N,Y,45.559278,-112.687746
PAST SALE,February-18-2021,Vacant Land,10a Long John Rd,Dillon,MT,59725,20000,,,Dillon,,478724,,,,,Sold,,,https://www.redfin.com/MT/Dillon/10-A-Long-John-Rd-59725/home/183274533,MRMLS,22014495,N,Y,45.307091,-112.886173
PAST SALE,August-5-2021,Single Family Residential,94 Antelope Dr,Dillon,MT,59725,395000,3,2.0,Dillon,3536,43995,1986,,112,,Sold,,,https://www.redfin.com/MT/Dillon/94-Antelope-Dr-59725/home/107814437,BSCMLS,360139,N,Y,45.259522,-112.6238482
PAST SALE,September-17-2021,Multi-Family (2-4 Unit),538 S Washington St,Dillon,MT,59725,299500,6,5.0,Dillon,,5253,1920,,,,Sold,,,https://www.redfin.com/MT/Dillon/538-S-Washington-St-59725/home/147727746,BSCMLS,360226,N,Y,45.2125483,-112.6401132
PAST SALE,August-4-2021,Multi-Family (2-4 Unit),938 S Pacific St,Dillon,MT,59725,250000,,,Dillon,,7187,1958,,,,Sold,,,https://www.redfin.com/MT/Dillon/938-S-Pacific-St-59725/home/181163919,BSCMLS,356382,N,Y,45.2094296,-112.6421864
PAST SALE,August-13-2021,Vacant Land,Tract 6 W Fork Little Sheep Creek Rd,,MT,59739,199000,,,Lima,,871200,,,,,Sold,,,https://www.redfin.com/MT/Unknown/Tract-6-W-Fork-Little-Sheep-Creek-Rd-59739/home/183200672,BSCMLS,360778,N,Y,44.581809,-112.679336
PAST SALE,April-20-2021,Multi-Family (5+ Unit),128-130 Noble Ave,Dillon,MT,59725,1890000,20,12.0,Dillon,,212572,2017,,,,Sold,,,https://www.redfin.com/MT/Dillon/128-Noble-Ave-59725/home/147727033,BSCMLS,348299,N,Y,45.2251615,-112.6222325
PAST SALE,March-25-2021,Vacant Land,2825 Middle Fork Little Sheep Creek Crk,Lima,MT,59739,225000,,,Lima,,1143014,,,,,Sold,,,https://www.redfin.com/MT/Lima/2825-Middle-Fork-Little-Sheep-Creek-Rd-59739/home/199290232,BSCMLS,354366,N,Y,44.5594965,-112.6974341
PAST SALE,March-11-2022,Single Family Residential,493 Threadgrass Rd Rd,Melrose,MT,59743,2750000,5,4.5,Meriwether Ranch,6477,87120,2009,,425,500,Sold,,,https://www.redfin.com/MT/Melrose/493-Threadgrass-Rd-59743/home/199290150,BSCMLS,361078,N,Y,45.6433348,-112.70803
PAST SALE,July-29-2022,Vacant Land,430 Goat Mountain Rd,Polaris,MT,59746,175000,,,Polaris,,177724,,,,,Sold,,,https://www.redfin.com/MT/Polaris/430-Goat-Mountain-Rd-59746/home/164735010,BSCMLS,373684,N,Y,45.4240803,-113.1065299
PAST SALE,August-6-2021,Single Family Residential,206 N Pacific St N,Dillon,MT,59725,210000,3,1.0,Dillon,1840,4292,1918,,114,,Sold,,,https://www.redfin.com/MT/Dillon/206-N-Pacific-St-59725/home/107811783,BSCMLS,358187,N,Y,45.2174216,-112.632679
PAST SALE,July-22-2021,Single Family Residential,105 W Helena St,Dillon,MT,59725,225000,4,2.0,Dillon,1920,7100,1945,,117,,Sold,,,https://www.redfin.com/MT/Dillon/105-W-Helena-St-59725/home/107814929,BSCMLS,360078,N,Y,45.2196568,-112.6368043
PAST SALE,August-16-2021,Single Family Residential,1116 E Helena St,Dillon,MT,59725,260000,4,2.0,Dillon,1950,7230,1971,,133,,Sold,,,https://www.redfin.com/MT/Dillon/1116-E-Helena-St-59725/home/107812244,BSCMLS,360303,N,Y,45.212383,-112.6255255
PAST SALE,October-4-2022,Single Family Residential,124 N Atlantic St,Dillon,MT,59725,295000,3,2.0,Dillon Original Plat,1419,7187,1920,,208,,Sold,,,https://www.redfin.com/MT/Dillon/124-N-Atlantic-St-59725/home/107811274,BSCMLS,376175,N,Y,45.2161533,-112.6323129
PAST SALE,April-23-2021,Single Family Residential,7 N Wyoming St,Dillon,MT,59725,259995,3,1.0,Dillon,2188,5749,1957,,119,,Sold,,,https://www.redfin.com/MT/Dillon/7-N-Wyoming-St-59725/home/107815193,BSCMLS,352590,N,Y,45.2128468,-112.6291301
PAST SALE,August-15-2022,Single Family Residential,100 Altruis 2 Dr,Polaris,MT,59746,649900,4,2.0,Polaris,2816,47044,2008,,231,,Sold,,,https://www.redfin.com/MT/Polaris/100-Altruis-2-DR-59746/home/199290055,BSCMLS,373567,N,Y,45.411137,-113.115071
PAST SALE,September-2-2022,Single Family Residential,235 N Pacific St,Dillon,MT,59725,350000,4,2.0,Dillon,2344,5750,1920,,149,,Sold,,,https://www.redfin.com/MT/Dillon/235-N-Pacific-St-59725/home/107812042,BSCMLS,374280,N,Y,45.2180181,-112.6327164
PAST SALE,October-15-2021,Single Family Residential,25 Peregrine Dr,Dillon,MT,59725,508000,4,2.0,Dillon,2121,129591,2020,,240,14,Sold,,,https://www.redfin.com/MT/Dillon/25-Peregrine-Dr-59725/home/168929182,BSCMLS,360490,N,Y,45.1643612,-112.6261745
PAST SALE,October-21-2022,Single Family Residential,301 S California St,Dillon,MT,59725,259000,2,2.0,Dillon,2134,5749,1953,,121,,Sold,,,https://www.redfin.com/MT/Dillon/301-S-California-St-59725/home/107815185,BSCMLS,376512,N,Y,45.2122888,-112.6347124
PAST SALE,December-15-2021,Single Family Residential,10 Brown's Bridge Rd,Melrose,MT,59743,529000,1,1.0,Melrose,285,250905,2008,,1856,,Sold,,,https://www.redfin.com/MT/Melrose/10-Brown-s-Bridge-RD-59743/home/199290070,BSCMLS,364346,N,Y,45.531075,-112.711084
PAST SALE,July-14-2021,Vacant Land,TBD Tanager Ln,,MT,59725,115000,,,Dillon,,286799,,,,21,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Tanager-Ln-59725/home/183200184,BSCMLS,358108,N,Y,45.213379,-112.576203
PAST SALE,August-8-2022,Single Family Residential,2145 S Mt Highway 91 S,Dillon,MT,59725,795000,3,2.0,Dillon,2920,77101,1986,,272,,Sold,,,https://www.redfin.com/MT/Dillon/2145-MT-Highway-91-S-59725/home/147727590,BSCMLS,369069,N,Y,45.184316,-112.667288
PAST SALE,September-29-2022,Single Family Residential,300 Falcon Dr,Dillon,MT,59725,499000,3,2.0,Dillon,1850,158340,2022,,270,120,Sold,,,https://www.redfin.com/MT/Dillon/300-Falcon-Dr-59725/home/164757711,BSCMLS,371632,N,Y,45.165344,-112.62628
PAST SALE,November-1-2022,Single Family Residential,155 Lincoln Dr,Dillon,MT,59725,1290000,6,5.5,Dillon,6330,297950,2012,,204,,Sold,,,https://www.redfin.com/MT/Dillon/155-Lincoln-Dr-59725/home/107812177,BSCMLS,373636,N,Y,45.1946484,-112.6556292
PAST SALE,June-17-2021,Single Family Residential,103 Pine St,Wisdom,MT,59761,249900,3,2.0,Wisdom,1152,11499,2005,,217,,Sold,,,https://www.redfin.com/MT/Wisdom/103-Pine-St-59761/home/107808301,BSCMLS,354925,N,Y,45.6173799,-113.4519395
PAST SALE,April-14-2021,Vacant Land,TBD Highway 278,Dillon,MT,59725,162500,,,Dillon,,1128204,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-59725/home/183200483,BSCMLS,349722,N,Y,45.214761,-112.644459
PAST SALE,October-22-2021,Single Family Residential,235 Madison St,Dillon,MT,59725,269000,3,1.0,Dillon,1842,40075,1923,,146,,Sold,,,https://www.redfin.com/MT/Dillon/235-Madison-St-59725/home/107808950,BSCMLS,362234,N,Y,45.2196571,-112.6464957
PAST SALE,February-1-2021,Single Family Residential,707 S Washington St,Dillon,MT,59725,239000,2,1.0,Dillon,2873,8624,1915,,83,,Sold,,,https://www.redfin.com/MT/Dillon/707-S-Washington-St-59725/home/107811720,BSCMLS,346446,N,Y,45.2118994,-112.6417614
PAST SALE,March-5-2021,Vacant Land,335 Williams Dr,Dillon,MT,59725,35000,,,Dillon,,50094,,,,8,Sold,,,https://www.redfin.com/MT/Dillon/335-Williams-Dr-59725/home/164772016,BSCMLS,354770,N,Y,45.2398329,-112.649101
PAST SALE,June-1-2021,Single Family Residential,1115 E Bannack St,Dillon,MT,59725,349000,5,2.5,Dillon,2688,11499,1974,,130,,Sold,,,https://www.redfin.com/MT/Dillon/1115-E-Bannack-St-59725/home/107811598,BSCMLS,356278,N,Y,45.2113764,-112.6267445
PAST SALE,August-31-2021,Single Family Residential,328 E Chapman St,Dillon,MT,59725,240000,3,1.0,Dillon,1956,10105,1951,,123,,Sold,,,https://www.redfin.com/MT/Dillon/328-E-Chapman-St-59725/home/107811730,BSCMLS,361001,N,Y,45.2083056,-112.6433096
PAST SALE,February-17-2022,Single Family Residential,58502 Mt Hwy 43,Wise River,MT,59762,995000,4,3.0,Meadow View,3896,217800,2007,,255,,Sold,,,https://www.redfin.com/MT/Wise-River/58502-Unknown/home/199289959,BSCMLS,367066,N,Y,45.843775,-113.058165
PAST SALE,January-10-2023,Single Family Residential,10 Adams Ln,Dillon,MT,59725,799000,4,3.0,Dillon,4500,1307235,2014,,178,,Sold,,,https://www.redfin.com/MT/Dillon/10-Adams-Ln-59725/home/109842377,BSCMLS,369025,N,Y,45.2225201,-112.8156416
PAST SALE,August-23-2022,Single Family Residential,180 Thomas Way,Dillon,MT,59725,299500,2,1.0,Dillon,853,5357,2019,,351,,Sold,,,https://www.redfin.com/MT/Dillon/180-Thomas-Way-59725/home/164731813,BSCMLS,374403,N,Y,45.2246727,-112.6234203
PAST SALE,January-7-2022,Single Family Residential,344 Crystal Ln,Dillon,MT,59725,650000,3,4.0,Dillon,2130,239144,2017,,305,,Sold,,,https://www.redfin.com/MT/Dillon/344-Crystal-Ln-59725/home/147727583,BSCMLS,365516,N,Y,45.17568,-112.708976
PAST SALE,,Single Family Residential,6 S Atlantic St,Dillon,MT,59725,162500,2,1.0,,774,3572,1906,,210,,,,,https://www.redfin.com/MT/Dillon/6-S-Atlantic-St-59725/home/107816761,,,N,Y,45.2150448,-112.6338566
PAST SALE,March-12-2021,Single Family Residential,210 Ranch Dr,Dillon,MT,59725,634500,6,4.0,West Ridge in Dillon,4615,17467,2010,,137,,Sold,,,https://www.redfin.com/MT/Dillon/210-Ranch-Dr-59725/home/107814848,BSCMLS,352821,N,Y,45.2031402,-112.6400119
PAST SALE,August-18-2021,Single Family Residential,710 Kentucky Ave,Dillon,MT,59725,349000,4,5.0,Dillon,,13198,1920,,,,Sold,,,https://www.redfin.com/MT/Dillon/710-Kentucky-Ave-59725/home/107811355,BSCMLS,360503,N,Y,45.21798,-112.6239399
PAST SALE,April-23-2021,Single Family Residential,249 Fox Ridge Dr,Dillon,MT,59725,455000,5,3.0,Dillon,3340,130680,2006,,136,220,Sold,,,https://www.redfin.com/MT/Dillon/249-Fox-Ridge-Dr-59725/home/107811460,BSCMLS,355606,N,Y,45.2148009,-112.596484
PAST SALE,September-17-2021,Single Family Residential,330 E Chapman St,Dillon,MT,59725,185500,2,1.0,Dillon,988,7250,1948,,188,,Sold,,,https://www.redfin.com/MT/Dillon/330-E-Chapman-St-59725/home/107808221,BSCMLS,360223,N,Y,45.2080584,-112.6429342
PAST SALE,August-12-2021,Single Family Residential,911 S Washington St,Dillon,MT,59725,235000,2,1.0,Dillon,1041,5750,1910,,226,,Sold,,,https://www.redfin.com/MT/Dillon/911-S-Washington-St-59725/home/107815064,BSCMLS,360737,N,Y,45.2104054,-112.6434208
PAST SALE,August-5-2022,Vacant Land,2200 Freeman Ln,Dillon,MT,59725,145000,,,Dillon,,43560,,,,,Sold,,,https://www.redfin.com/MT/Dillon/2200-Freeman-Ln-59725/home/199289970,BSCMLS,370694,N,Y,45.2509316,-112.6277322
PAST SALE,September-7-2021,Single Family Residential,255 Johnson Ave,Dillon,MT,59725,285000,3,1.5,Dillon,1102,9278,2019,,259,,Sold,,,https://www.redfin.com/MT/Dillon/255-Johnson-Ave-59725/home/164747127,BSCMLS,361002,N,Y,45.2248282,-112.6238264
PAST SALE,August-23-2021,Single Family Residential,534 S Dakota St,Dillon,MT,59725,329000,3,2.5,Dillon,2645,5749,1941,,124,,Sold,,,https://www.redfin.com/MT/Dillon/534-S-Dakota-St-59725/home/107816683,BSCMLS,359448,N,Y,45.2108294,-112.6372814
PAST SALE,February-17-2023,Single Family Residential,70 Lincoln Dr,Dillon,MT,59725,799000,5,3.5,Dillon,4494,46522,2019,,178,,Sold,,,https://www.redfin.com/MT/Dillon/70-Lincoln-Dr-59725/home/172926693,BSCMLS,370650,N,Y,45.1955945,-112.6522653
PAST SALE,February-1-2021,Single Family Residential,"540 Long John Road, Dillon Rd",Dillon,MT,59725,2700000,3,2.5,,2598,99316800,2002,,1039,,Sold,,,https://www.redfin.com/MT/Dillon/540-Long-John-Rd-59725/home/183192721,BMTMLS,300881,N,Y,45.355579,-112.780974
PAST SALE,March-3-2021,Vacant Land,TBD Miracle Mountain Lot 10,Polaris,MT,59746,45800,,,Polaris,,100188,,,,,Sold,,,https://www.redfin.com/MT/Polaris/10-Miracle-Mountain-Dr-59746/home/183194674,BSCMLS,354795,N,Y,45.3576474,-113.1234107
PAST SALE,November-23-2021,Vacant Land,Lot 41 Hoot Owl Ct,Dillon,MT,59725,125000,,,Dillon,,100884,,,,120,Sold,,,https://www.redfin.com/MT/Dillon/41-Hoot-Owl-Ct-59725/home/183200546,BSCMLS,357309,N,Y,45.1735599,-112.6266581
PAST SALE,April-26-2022,Single Family Residential,605 Chestnut St,Dillon,MT,59725,449000,3,2.0,Dillon,1775,9144,2022,,253,,Sold,,,https://www.redfin.com/MT/Dillon/605-N-Chestnut-St-59725/home/183198095,BSCMLS,366249,N,Y,45.2215229,-112.6245685
PAST SALE,July-8-2022,Townhouse,108 Timmons,Dillon,MT,59725,265000,3,2.0,Dillon,1000,2874,2022,,265,,Sold,,,https://www.redfin.com/MT/Dillon/108-Timmons-St-59725/home/187338863,BSCMLS,369378,N,Y,45.223002,-112.633041
PAST SALE,January-3-2022,Vacant Land,TBD Goat Mountain Rd,,MT,59086,379000,,,Wilsall,,1669262,,,,,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Goat-Mountain-Rd-59086/home/186749500,BSCMLS,362444,N,Y,45.42691254,-113.10768407
PAST SALE,September-30-2022,Vacant Land,180 Lariat Lane Ln,Dillon,MT,59725,233000,,,Dillon,,885139,,,,,Sold,,,https://www.redfin.com/MT/Dillon/180-Lariat-Ln-59725/home/164736628,BSCMLS,374338,N,Y,45.391997,-112.715749
PAST SALE,October-13-2022,Multi-Family (2-4 Unit),417 S Railroad Ave,Dillon,MT,59725,355000,3,3.0,Dillon,,5750,1920,,,,Sold,,,https://www.redfin.com/MT/Dillon/417-S-Railroad-Ave-59725/home/147727540,BSCMLS,373289,N,Y,45.2152683,-112.6420823
PAST SALE,September-30-2021,Vacant Land,TBD Hwy 91 N,Dillon,MT,59725,235000,,,Dillon,,320601,,,,,Sold,,,https://www.redfin.com/MT/Dillon/91-North-St-59725/home/199201927,BSCMLS,361254,N,Y,45.2209043,-112.6322805
PAST SALE,October-4-2021,Single Family Residential,119 Skihi St,Dillon,MT,59725,309500,4,2.0,Dillon,1738,6000,1980,,178,,Sold,,,https://www.redfin.com/MT/Dillon/119-Skihi-St-59725/home/107815257,BSCMLS,361855,N,Y,45.2257068,-112.6228194
PAST SALE,August-4-2022,Single Family Residential,400 Stonefly Rd,Dillon,MT,59725,749000,2,2.0,Dillon,2544,889495,2020,,294,200,Sold,,,https://www.redfin.com/MT/Dillon/400-Stonefly-Rd-59725/home/164749964,BSCMLS,370791,N,Y,45.384802,-112.7200373
PAST SALE,June-22-2022,Single Family Residential,740 E Glendale,Dillon,MT,59725,350000,3,2.5,Dillon,2456,4312,1953,,143,,Sold,,,https://www.redfin.com/MT/Dillon/740-E-Glendale-St-59725/home/107808644,BSCMLS,371193,N,Y,45.2124654,-112.6312339
PAST SALE,December-9-2022,Single Family Residential,7 E Orr St,Dillon,MT,59725,285000,4,2.0,Dillon,2496,10324,1957,,114,,Sold,,,https://www.redfin.com/MT/Dillon/7-E-Orr-St-59725/home/107808504,BSCMLS,376984,N,Y,45.2143666,-112.6412212
PAST SALE,June-15-2022,Single Family Residential,345 Silverwood Loop,Dillon,MT,59725,499900,3,2.0,Dillon,1818,45302,2019,,275,17,Sold,,,https://www.redfin.com/MT/Dillon/345-Silverwood-Loop-59725/home/147727723,BSCMLS,368966,N,Y,45.2510208,-112.6377098
PAST SALE,August-17-2021,Single Family Residential,281 Snowcrest Trl,Dillon,MT,59725,350000,3,2.0,Dillon,1564,218671,2019,,224,,Sold,,,https://www.redfin.com/MT/Dillon/281-Snowcrest-Trl-59725/home/168929264,BSCMLS,359592,N,Y,45.1964742,-112.7174195
PAST SALE,July-5-2022,Vacant Land,90 Rodeo Trl,Dillon,MT,59725,179900,,,Dillon,,148539,,,,250,Sold,,,https://www.redfin.com/MT/Dillon/90-Rodeo-Trl-59725/home/107814639,BSCMLS,371281,N,Y,45.181002,-112.629599
PAST SALE,March-3-2021,Mobile/Manufactured Home,1681 Thatcher Dr,Dillon,MT,59725,349000,3,2.0,Dillon,1404,892980,1999,,249,,Sold,,,https://www.redfin.com/MT/Dillon/1681-Thatcher-Rd-59725/home/107808353,BSCMLS,350329,N,Y,45.1571053,-112.6048174
PAST SALE,March-18-2021,Vacant Land,TBD Hanna Ln,,MT,59725,110000,,,Dillon,,873813,,,,,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Hanna-Ln-59725/home/183201090,BSCMLS,350815,N,Y,45.214855,-112.794484
PAST SALE,March-3-2021,Vacant Land,TBD Highway 278,Dillon,MT,59725,310000,,,Dillon,,1792494,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-59725/home/183197575,BSCMLS,354829,N,Y,45.214761,-112.644459
PAST SALE,March-4-2021,Vacant Land,TBA Rodeo Trl,,MT,59725,110000,,,Dillon,,206038,,,,,Sold,,,https://www.redfin.com/MT/Unknown/TBA-Rodeo-Dr-59725/home/183198426,BSCMLS,346489,N,Y,45.175965,-112.627679
PAST SALE,October-26-2022,Vacant Land,TBD Reynolds Dr,,MT,59725,175000,,,Dillon,,470883,,,,200,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Reynolds-Dr-59725/home/183198922,BSCMLS,374060,N,Y,45.24119,-112.642418
PAST SALE,November-30-2021,Single Family Residential,155 Tory Drive Dr,Dillon,MT,59725,399000,3,2.0,Dillon,1890,443440,1994,,211,,Sold,,,https://www.redfin.com/MT/Dillon/155-Tory-Dr-59725/home/107808345,BSCMLS,361442,N,Y,45.2373309,-112.5408565
PAST SALE,August-10-2021,Vacant Land,W. Avon Trapper Creek Rd,Melrose,MT,59743,94750,,,Melrose,,559746,,,,,Sold,,,https://www.redfin.com/MT/Melrose/W-Avon-Trapper-Creek-RD-59743/home/183268262,MRMLS,22104472,N,Y,45.602753,-112.919965
PAST SALE,May-21-2021,Single Family Residential,420 N Pacific St,Dillon,MT,59725,230000,2,1.5,Dillon,1542,20081,1910,,149,,Sold,,,https://www.redfin.com/MT/Dillon/420-N-Pacific-St-59725/home/107811726,BSCMLS,356886,N,Y,45.2191418,-112.6305972
PAST SALE,September-23-2021,Vacant Land,Nhn Bloody Dick Creek Rd,,MT,59725,250000,,,Dillon,,6146751,,,,,Sold,,,https://www.redfin.com/MT/Unknown/Nhn-Bloody-Dick-Creek-Rd-59725/home/183275203,MRMLS,22111731,N,Y,45.156192,-113.492223
